,FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
2034,06:10:50:15.525,61,4.95023e-05,0.0,0.0347716324,0.0,0.1774649918,0.2956847548,0.117223531,4.9511e-05,0.0,0.0777954236,0.0,0.1773215532,0.2959751785,0.1172008216,0.0286543556,0.0158200935,0.0,0.0399323218,0.0445928797,0.0387911424,0.0391133651,0.0,0.013699037,0.3045847416,0.3665679097,0.0,0.0,0.0617835708,0.0631918311,0.0528174266,0.048251234,0.0609043092,0.0289238598,0.2215405107,0.1374383569,0.0706588477,0.0793433264,0.0507374369,0.0457561165,0.0389437377,0.0452195928,0.2045188546,0.2045145631,0.0456994697,0.0,0.0,0.0347622037,0.1783666611,0.2097917944,0.1211034432,0.1329832673,1.3334e-06,0.0,0.0,0.0,-0.0473802388,-0.0774582177,0.0036759542,0.021177128,-0.0774511099,-0.001643355
2035,06:10:50:16.527,61,4.55573e-05,0.0,0.0353313796,0.0,0.1789995879,0.2994074225,0.11761114,4.55654e-05,0.0,0.0772477314,0.0,0.1788588911,0.2996734381,0.1175881922,0.028785266,0.015847763,0.0,0.0404740274,0.0450720005,0.039748814,0.03964708,0.0,0.0140500367,0.2940134406,0.3578307033,0.0,0.0,0.061525479,0.0629635975,0.0530687012,0.0485026352,0.0612435527,0.0292564537,0.220227778,0.1360785067,0.0710278749,0.0797821507,0.0508427322,0.0458555818,0.0385466181,0.0447978452,0.2044297904,0.204425022,0.0458619446,0.0,0.0,0.0352082364,0.1792732626,0.2109343708,0.1210347414,0.132947877,1.6672e-06,0.0,0.0,0.0,-0.047044225,-0.0781285316,0.0036816178,0.0215169042,-0.0781214237,-0.0016842276
2036,06:10:50:17.528,61,4.19268e-05,0.0,0.0355251767,0.0,0.1807754487,0.3014397621,0.1180343553,4.19342e-05,0.0,0.0770858154,0.0,0.1806344688,0.3016943634,0.1180111468,0.0289285909,0.0159479305,0.0,0.0410439074,0.0455626026,0.0408140197,0.0402104631,0.0,0.0144530823,0.2756613493,0.342550993,0.0,0.0,0.0612248927,0.0626967922,0.0533436053,0.0487743914,0.0616341159,0.0296119377,0.2189607471,0.13475658,0.071431607,0.080267936,0.0509159006,0.0459299758,0.038101498,0.0443298332,0.2042651922,0.2042601556,0.0460622795,0.0,0.0,0.0356772579,0.1797997952,0.2116147429,0.1209286302,0.1328849345,1.9978e-06,0.0,0.0,0.0,-0.0469427556,-0.0789037496,0.0037102851,0.021633612,-0.0788966715,-0.0017102349
2037,06:10:50:18.530,61,3.85856e-05,0.0,0.0354028158,0.0,0.1824103147,0.3025368154,0.1185174137,3.85924e-05,0.0,0.0772317871,0.0,0.1822666079,0.3027854264,0.1184934005,0.0290336218,0.0160514247,0.0,0.0416335352,0.0461148582,0.0423160642,0.0408256687,0.0,0.0148716681,0.2679300904,0.3356149793,0.0,0.0,0.0608386993,0.0623412281,0.0536661148,0.0490837879,0.0620061308,0.0299484022,0.2155149281,0.132083863,0.0716556907,0.0805536211,0.0510372855,0.0460443832,0.0376493298,0.043853607,0.2026290596,0.2026236802,0.0463102832,0.0,0.0,0.0361390226,0.1801771373,0.2121074349,0.1206878424,0.1326808929,2.0133e-06,0.0,0.0,0.0,-0.0470289886,-0.079617016,0.0037508397,0.0215578768,-0.0796100572,-0.0017197239
2038,06:10:50:19.531,61,3.55106e-05,0.0,0.034603443,0.0,0.1838831753,0.3036128283,0.1188345999,3.55169e-05,0.0,0.0780650526,0.0,0.1837320924,0.303855449,0.1188099384,0.0291050375,0.0161493905,0.0,0.0422107987,0.0466568358,0.0435478054,0.0414262004,0.0,0.0152911898,0.2595284581,0.3267068267,0.0,0.0,0.0604018606,0.0619368032,0.0539387427,0.0493595153,0.0623101667,0.0302655399,0.212726891,0.1299289763,0.0718870163,0.0808465034,0.0511240736,0.0461221337,0.0371697173,0.0433430076,0.2019735128,0.201967895,0.0465013497,0.0,0.0,0.03657417,0.1803098917,0.2123156488,0.1204239056,0.1324234158,1.9444e-06,0.0,0.0,0.0,-0.0475339554,-0.0802591145,0.003821787,0.0210700296,-0.0802520365,-0.001694425
2039,06:10:50:20.533,61,3.26807e-05,0.0,0.0341554508,0.0,0.1846331358,0.3047450781,0.1190084741,3.26865e-05,0.0,0.0785404071,0.0,0.184477672,0.3049839735,0.1189836264,0.0291455965,0.0162593704,0.0,0.042753648,0.0471786223,0.0444823839,0.0420063548,0.0,0.015688261,0.2508599758,0.3178210557,0.0,0.0,0.059883792,0.0614470243,0.0541628972,0.0495918207,0.0625879467,0.0305486154,0.2103759944,0.1282621026,0.0720709115,0.0810846239,0.0511719137,0.0461631641,0.0366971418,0.0428342409,0.2014161497,0.201410085,0.0467182249,0.0,0.0,0.036977198,0.1802548319,0.2123132646,0.1200981811,0.1320800185,1.7561e-06,0.0,0.0,0.0,-0.0478221439,-0.080585897,0.0038606639,0.0207966994,-0.0805788562,-0.001679288
2040,06:10:50:21.535,61,3.00763e-05,0.0,0.0337724723,0.0,0.1853442937,0.3055571914,0.1190685779,3.00816e-05,0.0,0.078957513,0.0,0.1851850152,0.3057940304,0.1190436855,0.0291738063,0.0163599774,0.0,0.0433020815,0.0477247797,0.0454946943,0.0425985716,0.0,0.0160109885,0.2467989326,0.3129414916,0.0,0.0,0.0593521334,0.0609307885,0.0543930791,0.0498246551,0.0628289804,0.0308077447,0.2082241029,0.1266410798,0.0721916556,0.0812500641,0.0512398258,0.0462173894,0.0362507328,0.0423419401,0.2009344399,0.2009277791,0.0469371788,0.0,0.0,0.0373388119,0.1802447736,0.2123099118,0.1197996959,0.1317322105,1.5197e-06,0.0,0.0,0.0,-0.0480749086,-0.0808958784,0.0038960467,0.0205629934,-0.0808888301,-0.0016668347
2041,06:10:50:22.536,61,2.76795e-05,0.0,0.0334372967,0.0,0.1864321977,0.3063930869,0.1190874875,2.76844e-05,0.0,0.0793167576,0.0,0.1862691045,0.3066303134,0.1190627068,0.0291921087,0.0165058803,0.0,0.0438361689,0.0482636355,0.0463696606,0.0431861579,0.0,0.0162934139,0.2445409447,0.3104301691,0.0,0.0,0.0588421263,0.0604321659,0.0546519645,0.0500722043,0.0630282089,0.0310518686,0.2064946294,0.1251884401,0.0722938031,0.0814074427,0.0513064042,0.0462562926,0.0358068794,0.0418472141,0.2005468458,0.2005395293,0.0471282825,0.0,0.0,0.0376969986,0.1803962886,0.2124924362,0.1195783243,0.1314754635,1.5398e-06,0.0,0.0,0.0,-0.0482917875,-0.0813703015,0.0039366623,0.0203581266,-0.0813632831,-0.001659953
2042,06:10:50:23.538,61,2.54736e-05,0.0,0.0332253017,0.0,0.1866715401,0.3069822788,0.1188832894,2.54781e-05,0.0,0.0795433596,0.0,0.1865065247,0.3072197437,0.1188588068,0.0291917436,0.0166407563,0.0,0.0442981124,0.0487247668,0.0471298955,0.0437436663,0.0,0.0165520497,0.242631048,0.3082621098,0.0,0.0,0.058336176,0.0599344298,0.054825373,0.0502469838,0.0632040948,0.0312556513,0.2055089176,0.1243161485,0.0724549219,0.0816167295,0.0513267703,0.0462679826,0.0354194641,0.0414149351,0.2003954798,0.2003876567,0.0473033562,0.0,0.0,0.038044963,0.1803899854,0.2125095278,0.1193975955,0.1312409341,1.4319e-06,0.0,0.0,0.0,-0.0484293401,-0.0814745575,0.003952947,0.0202288907,-0.0814675316,-0.001651539
2043,06:10:50:24.539,61,2.34436e-05,0.0,0.0330738239,0.0,0.1871359944,0.3074902594,0.1188308224,2.34477e-05,0.0,0.0797225088,0.0,0.1869690567,0.30772686,0.1188064516,0.0291940644,0.0167369302,0.0,0.0447459258,0.0491585396,0.0477742665,0.0442239642,0.0,0.0167407189,0.2397933006,0.3043423891,0.0,0.0,0.0578863546,0.0594869964,0.0549916215,0.0504199937,0.063379854,0.0314600319,0.2046484798,0.123543486,0.0725663379,0.0817588493,0.0513538569,0.0462757424,0.0350196175,0.0409555994,0.2001687884,0.2001603246,0.047441259,0.0,0.0,0.0383444577,0.1800289452,0.2120698541,0.1190906838,0.130855754,1.4346e-06,0.0,0.0,0.0,-0.048537612,-0.0816770568,0.0039716675,0.0201363284,-0.0816700831,-0.0016480887
2044,06:10:50:25.541,61,2.15753e-05,0.0,0.0327014104,0.0,0.1871428192,0.3075740635,0.118962042,2.15791e-05,0.0,0.0801312998,0.0,0.1869726032,0.3078094125,0.1189379767,0.0291545168,0.0168187823,0.0,0.0451307073,0.049543906,0.0483281165,0.0446454883,0.0,0.0168529116,0.2386430651,0.3027699292,0.0,0.0,0.0574684255,0.059069436,0.0551323108,0.0505697727,0.0634851456,0.0316259637,0.2038409561,0.122834757,0.0725448579,0.0817480683,0.051378306,0.0462758541,0.0346547812,0.0405298956,0.1993223727,0.1993102133,0.0475571193,0.0,0.0,0.038596686,0.1794591695,0.210850656,0.1186736077,0.130349353,1.3998e-06,0.0,0.0,0.0,-0.0487864949,-0.08167959,0.0039921412,0.0199095886,-0.0816726759,-0.0016295854
2045,06:10:50:26.543,61,1.98559e-05,0.0,0.0322489589,0.0,0.1872439086,0.3060093224,0.1198440567,1.98594e-05,0.0,0.0805938467,0.0,0.1870701462,0.3062405884,0.1198193431,0.0290718358,0.016913427,0.0,0.045397304,0.0497971587,0.0487138443,0.0449716598,0.0,0.0168264639,0.2377175391,0.3015619814,0.0,0.0,0.0570683777,0.0586584285,0.0552010499,0.0506382175,0.063532114,0.0317390673,0.2031861395,0.1222942173,0.0724635571,0.081660606,0.0513484329,0.0462137982,0.0343169905,0.0401230715,0.1943936199,0.1943783611,0.0476274863,0.0,0.0,0.0388446525,0.1742494553,0.2031849474,0.1180604622,0.1294727176,1.2711e-06,0.0,0.0,0.0,-0.0490679368,-0.0817233101,0.0040173111,0.0196340512,-0.0817163512,-0.0016078989
2046,06:10:50:27.544,61,1.82736e-05,0.0,0.031880565,0.0,0.1870939136,0.3044172227,0.120496653,1.82768e-05,0.0,0.0809679776,0.0,0.1869174242,0.3046370447,0.1204717308,0.0289333872,0.0169469677,0.0,0.0455381647,0.049925454,0.048894085,0.0451561511,0.0,0.0167586915,0.2370659858,0.3006192148,0.0,0.0,0.0566860661,0.0582673736,0.0551957786,0.0506579131,0.0634602606,0.0317582972,0.2027503252,0.121973291,0.0723241344,0.0814980492,0.0512461141,0.0460931174,0.0340399407,0.0397801325,0.1924548149,0.1924374104,0.0475801602,0.0,0.0,0.0389872119,0.1686275005,0.1956515908,0.1174113452,0.1285367012,1.2177e-06,0.0,0.0,0.0,-0.0492959879,-0.0816575214,0.0040327031,0.019409867,-0.0816505328,-0.0015882562
2047,06:10:50:28.546,61,1.68173e-05,0.0,0.0316289775,0.0,0.1865177155,0.3010516465,0.1216346323,1.68203e-05,0.0,0.0812383145,0.0,0.1863398552,0.3012602925,0.1216093004,0.0287470408,0.0169634353,0.0,0.0455769673,0.0499378964,0.048854772,0.0451960713,0.0,0.0166568886,0.2366117686,0.2998895049,0.0,0.0,0.0563339852,0.05791682,0.055112578,0.0506218076,0.0632741526,0.0317200795,0.202379033,0.1217612252,0.072089389,0.081205532,0.051077567,0.0459231324,0.0337940231,0.0394684039,0.1899344176,0.1899155527,0.047481373,0.0,0.0,0.0390582234,0.1613992304,0.1872059703,0.116221644,0.126737833,1.0344e-06,0.0,0.0,0.0,-0.0494615957,-0.0814058706,0.0040337155,0.0192570873,-0.0813988298,-0.001570877
2048,06:10:50:29.547,61,1.54771e-05,0.0,0.0314628296,0.0,0.1860270351,0.2981030941,0.1224142462,1.54798e-05,0.0,0.0814030543,0.0,0.1858483553,0.2982988954,0.1223888546,0.028531678,0.0169703215,0.0,0.0454755649,0.0497863404,0.0486286953,0.0451544821,0.0,0.0165380444,0.2360601872,0.2990351915,0.0,0.0,0.0560231283,0.0576153249,0.0549788214,0.0505462289,0.0630111694,0.0316055566,0.2024617642,0.12193726,0.0718940273,0.0809514448,0.0508028604,0.0456690006,0.0335902944,0.0392048955,0.1883176267,0.1882965118,0.0473075584,0.0,0.0,0.0390863195,0.1548638344,0.1795681268,0.1146559417,0.1244943663,9.195e-07,0.0,0.0,0.0,-0.0495627597,-0.0811915696,0.0040312707,0.0191562623,-0.0811845437,-0.0015585215
2049,06:10:50:30.549,61,1.42437e-05,0.0,0.0312546082,0.0,0.1849522442,0.2953799963,0.1230852678,1.42462e-05,0.0,0.0816221535,0.0,0.184773013,0.2955594659,0.1230598912,0.0282750092,0.0169556513,0.0,0.0452681594,0.0495150797,0.048280701,0.0450624712,0.0,0.0163926017,0.2350842506,0.2966338098,0.0,0.0,0.0557161234,0.057319019,0.054769963,0.0504146554,0.0626472533,0.0314229056,0.2028137147,0.1223757342,0.0717487782,0.0807375833,0.050441701,0.0453444943,0.0334282368,0.0389833376,0.1873756051,0.1873533726,0.0470610596,0.0,0.0,0.0390923843,0.1490488201,0.1726220846,0.1136442348,0.122999005,6.804e-07,0.0,0.0,0.0,-0.0496980548,-0.0807223171,0.0040188022,0.0190302078,-0.0807152763,-0.001539279
2050,06:10:50:31.551,61,1.31086e-05,0.0,0.0309603363,0.0,0.1836965829,0.2931234241,0.1234393641,1.31109e-05,0.0,0.0819264352,0.0,0.183516264,0.2932932973,0.1234141439,0.0280039925,0.0169596598,0.0,0.0449988469,0.0491814613,0.0478874929,0.0449341387,0.0,0.0162405279,0.234319821,0.2953287959,0.0,0.0,0.0554383174,0.0570576638,0.0545385927,0.0502586812,0.0622325875,0.0312074795,0.2032942325,0.1229290664,0.071636498,0.0805583,0.0500564501,0.0450047553,0.033294078,0.0387974605,0.1868328899,0.1868096739,0.0467866249,0.0,0.0,0.0390773974,0.1454522163,0.1686124653,0.1127769798,0.1219325438,6.047e-07,0.0,0.0,0.0,-0.0498855226,-0.0801740289,0.0040064314,0.0188518688,-0.0801670253,-0.0015144534
2051,06:10:50:32.552,61,1.2064e-05,0.0,0.0311297793,0.0,0.1827040166,0.2899354696,0.123706378,1.20661e-05,0.0,0.0817534477,0.0,0.1825261563,0.2900829911,0.1236814484,0.0277210791,0.0169160515,0.0,0.0446762182,0.0487930402,0.0474089757,0.0448019169,0.0,0.016087627,0.2336820215,0.2943343818,0.0,0.0,0.0552118346,0.0568494722,0.0543214865,0.0501223803,0.0617970191,0.0309622791,0.204246372,0.1238461435,0.0715349093,0.0803849027,0.0496435836,0.0446456447,0.0331740528,0.0386195406,0.1860049367,0.1859769672,0.0465329848,0.0,0.0,0.0390373506,0.1422830969,0.164484188,0.111764431,0.120536916,5.409e-07,0.0,0.0,0.0,-0.0497819073,-0.0797410384,0.0039764331,0.0189557001,-0.0797340125,-0.0015145333
2052,06:10:50:33.554,61,1.11026e-05,0.0,0.0309257302,0.0,0.1811634004,0.2869745195,0.1238750219,1.11045e-05,0.0,0.0819668099,0.0,0.1809855402,0.2871119082,0.1238503531,0.0274521839,0.0169078894,0.0,0.0443426073,0.048407767,0.0469465293,0.0446596034,0.0,0.0159697719,0.2333219349,0.2938014567,0.0,0.0,0.0550065823,0.0566623211,0.054149434,0.0500176325,0.061362341,0.0307079051,0.2049736679,0.124576509,0.0713931918,0.0801823735,0.0492617786,0.0443159826,0.0330843888,0.038486924,0.185338378,0.1853083372,0.0463223308,0.0,0.0,0.0389767811,0.1406838298,0.1626196057,0.1109616384,0.1196042746,5.144e-07,0.0,0.0,0.0,-0.0499145053,-0.0790685192,0.0039532483,0.0188324582,-0.0790615007,-0.0014919431
2053,06:10:50:34.555,61,1.02178e-05,0.0,0.0304324273,0.0,0.1804596186,0.284502387,0.1241329908,1.02196e-05,0.0,0.0824613348,0.0,0.1802787483,0.2846289575,0.1241088808,0.027187489,0.0168678928,0.0,0.0439770333,0.0479810424,0.0464396328,0.0445087329,0.0,0.015781844,0.2330464423,0.2932835519,0.0,0.0,0.0548748188,0.0565343797,0.053977903,0.0499083214,0.0609212145,0.0304559432,0.2062584311,0.1256078929,0.0713073313,0.0800401494,0.0488586389,0.04396322,0.0329901204,0.0383387953,0.1847757399,0.1847437322,0.0461005978,0.0,0.0,0.0388978273,0.1391796172,0.1608213335,0.1101654097,0.1185017452,4.37e-07,0.0,0.0,0.0,-0.050216876,-0.0787609294,0.0039616399,0.0185325071,-0.0787539035,-0.0014624472
2054,06:10:50:35.557,61,9.4035e-06,0.0,0.0304185506,0.0,0.1795372665,0.2827744186,0.1242616773,9.4052e-06,0.0,0.0824647248,0.0,0.1793574989,0.2828933597,0.1242381409,0.0269217566,0.0168502759,0.0,0.0436161757,0.0475682467,0.0459726714,0.044402495,0.0,0.0156648662,0.2326407284,0.292743206,0.0,0.0,0.0547208115,0.0563942492,0.0537940487,0.0497919992,0.0604896992,0.0301977973,0.2078794539,0.1268325001,0.0712566078,0.0799395964,0.0484594554,0.0436200909,0.0329199582,0.0382251628,0.1841806471,0.1841466874,0.0458941385,0.0,0.0,0.0388450176,0.1381028295,0.1595694721,0.1094226763,0.1176342741,3.931e-07,0.0,0.0,0.0,-0.0502205268,-0.0783584639,0.0039415993,0.0185246449,-0.0783513933,-0.0014543248
2055,06:10:50:36.559,61,8.6541e-06,0.0,0.0303218607,0.0,0.1776832789,0.2809882164,0.1241299063,8.6556e-06,0.0,0.0825713649,0.0,0.1775045991,0.2811055481,0.1241070554,0.0266627278,0.0168541968,0.0,0.0432903916,0.0472045504,0.0455625094,0.044319883,0.0,0.015560057,0.2325690985,0.292581737,0.0,0.0,0.0546087325,0.056298092,0.0536652319,0.0497162156,0.0600713715,0.0299611352,0.2087758482,0.1276082247,0.0711436048,0.0797732919,0.0481170677,0.0433326848,0.0328565165,0.0381255597,0.1835864931,0.1835508198,0.0457760356,0.0,0.0,0.0387745984,0.1373319924,0.1587577909,0.1087161526,0.116864115,3.802e-07,0.0,0.0,0.0,-0.05028864,-0.0775492266,0.0039060155,0.018466929,-0.0775422156,-0.0014347609
2056,06:10:50:37.560,61,7.9645e-06,0.0,0.0301356222,0.0,0.1770805866,0.2798736691,0.1241346672,7.9659e-06,0.0,0.0827531368,0.0,0.1769013554,0.2799898982,0.1241122782,0.0264364127,0.0168253276,0.0,0.042941574,0.0468156449,0.0451657362,0.0442661829,0.0,0.0154025434,0.2326239198,0.2924560308,0.0,0.0,0.0545624234,0.0562487692,0.053550981,0.0496492758,0.0596929416,0.0297411531,0.2105611712,0.1288428605,0.0711653158,0.0797660872,0.0477893054,0.0430512317,0.0328056104,0.0380330719,0.1832822263,0.1832455844,0.0456409343,0.0,0.0,0.0387440845,0.1366730481,0.1580974162,0.1080670282,0.1161609963,3.462e-07,0.0,0.0,0.0,-0.0504003763,-0.0772861019,0.0039013505,0.018353872,-0.0772790238,-0.001421119
2057,06:10:50:38.562,61,7.3297e-06,0.0,0.0297131781,0.0,0.1769879609,0.279109478,0.1240085736,7.331e-06,0.0,0.0831644759,0.0,0.1768057346,0.2792256474,0.1239863783,0.0262163337,0.0168112945,0.0,0.0425958484,0.046439223,0.04479618,0.0442000516,0.0,0.0152496174,0.2328365594,0.2925261557,0.0,0.0,0.0545574948,0.0562370792,0.0534834974,0.0496131815,0.0593391284,0.0295349564,0.2116142511,0.1297207475,0.0711833313,0.0797734782,0.0475057587,0.0428039134,0.0327611901,0.0379519016,0.1829759777,0.1829390377,0.0455143005,0.0,0.0,0.0386953317,0.1361036897,0.1575727016,0.1074767709,0.115528807,3.369e-07,0.0,0.0,0.0,-0.0506510623,-0.0772453249,0.0039186622,0.0180966463,-0.0772382393,-0.0014004621
2058,06:10:50:39.563,61,6.7456e-06,0.0,0.0294368956,0.0,0.1771341264,0.2790102661,0.123879984,6.7468e-06,0.0,0.0834367424,0.0,0.1769499928,0.2791272104,0.1238579601,0.0260200314,0.0167968944,0.0,0.0422493368,0.0460566655,0.0444273427,0.0441164076,0.0,0.0151284803,0.233033061,0.2925938666,0.0,0.0,0.0545628294,0.0562337898,0.053427808,0.0495877005,0.0590169579,0.0293438546,0.2126196027,0.1305484623,0.071259588,0.0798441321,0.0472244509,0.0425600186,0.0327246599,0.0378888883,0.1831068844,0.1830703616,0.0453557968,0.0,0.0,0.0386504345,0.1356996298,0.1572611928,0.1070422083,0.1150668114,3.469e-07,0.0,0.0,0.0,-0.0508166365,-0.0773089975,0.0039347145,0.017928293,-0.0773018003,-0.0013885808
2059,06:10:50:40.565,61,6.2081e-06,0.0,0.0290809833,0.0,0.17752783,0.2790551186,0.1238940805,6.2091e-06,0.0,0.0837954953,0.0,0.177340135,0.2791746855,0.1238722801,0.025844913,0.0168141499,0.0,0.0419378355,0.0457078442,0.0440459289,0.0439847969,0.0,0.0150390686,0.2334825695,0.2929729223,0.0,0.0,0.0546253659,0.0563043691,0.0533910692,0.0495821871,0.0586804487,0.029185418,0.2132309377,0.1311253756,0.0712187737,0.0797938406,0.0469816402,0.0423503593,0.0326683074,0.0378135368,0.1832199842,0.1831838042,0.0452142321,0.0,0.0,0.0385656841,0.1352714449,0.1569360942,0.106530264,0.1145524308,3.315e-07,0.0,0.0,0.0,-0.0510344617,-0.0774803087,0.0039603566,0.0177112911,-0.0774732903,-0.0013748312
2060,06:10:50:41.567,61,5.7133e-06,0.0,0.0285757035,0.0,0.1779362708,0.2792464495,0.1237061247,5.7143e-06,0.0,0.084302783,0.0,0.177744478,0.2793692946,0.1236844659,0.0256809928,0.0168384518,0.0,0.0415867306,0.0453306809,0.0436774343,0.0438625664,0.0,0.0149539318,0.2340663522,0.2934910953,0.0,0.0,0.0546953902,0.056375131,0.0533921048,0.0495970026,0.0583648868,0.0290107112,0.2142374665,0.1318962127,0.071225971,0.0798140094,0.0467367917,0.0421380997,0.0326563716,0.0377894416,0.1836493313,0.1836138964,0.0451024659,0.0,0.0,0.0384859927,0.1350112408,0.1568331867,0.1061157361,0.1141296774,2.957e-07,0.0,0.0,0.0,-0.0513427146,-0.0776581913,0.0039934404,0.0174033158,-0.0776511133,-0.0013540405
2061,06:10:50:42.568,61,5.258e-06,0.0,0.0279678628,0.0,0.1784072816,0.279961884,0.1234202161,5.2589e-06,0.0,0.0849187076,0.0,0.1782105714,0.2800959647,0.1233986467,0.0255366601,0.0168836266,0.0,0.0412808023,0.0449980944,0.0433632731,0.0437652729,0.0,0.0149395559,0.2346076071,0.2940606475,0.0,0.0,0.054772988,0.0564633757,0.0534089953,0.0496362932,0.058064986,0.0288636871,0.2149204612,0.1325170994,0.0712188408,0.0798224732,0.0465186946,0.0419568643,0.0326242074,0.0377540328,0.1841002852,0.1840658635,0.0450042263,0.0,0.0,0.0384196118,0.1348410845,0.1568521261,0.1057349965,0.1137600541,2.701e-07,0.0,0.0,0.0,-0.0517169982,-0.0778633431,0.0040331958,0.0170328505,-0.0778561756,-0.0013287336
2062,06:10:50:43.570,61,4.839e-06,0.0,0.027754603,0.0,0.178932935,0.2806146443,0.1229557544,4.8398e-06,0.0,0.0851334408,0.0,0.1787337661,0.2807535231,0.1229343414,0.0254078358,0.0169181768,0.0,0.0409922637,0.0446764901,0.04308635,0.0436907262,0.0,0.0148912407,0.235657692,0.2949985862,0.0,0.0,0.0549125187,0.0566064045,0.0534417406,0.0496813618,0.0577801876,0.0287381988,0.2155750841,0.1331011951,0.0712684244,0.0798955634,0.0463310294,0.041796539,0.0325912237,0.0377172641,0.1846059561,0.1845723093,0.0448999405,0.0,0.0,0.0383808576,0.1347752512,0.1569478214,0.1054409519,0.1134756878,2.615e-07,0.0,0.0,0.0,-0.0518468581,-0.0780924633,0.0040552602,0.0169026703,-0.0780853927,-0.001322477
2063,06:10:50:44.571,61,4.4534e-06,0.0,0.026938349,0.0,0.1789862067,0.2809061408,0.1223274618,4.4541e-06,0.0,0.0859645009,0.0,0.1787810326,0.281049788,0.1223062873,0.0252885483,0.0169644579,0.0,0.0407037139,0.0443609431,0.042813696,0.0436030701,0.0,0.0148779694,0.237051934,0.2964916229,0.0,0.0,0.0550823025,0.0567843653,0.0534834936,0.049732279,0.0575197078,0.0286259502,0.2161064297,0.1336042881,0.0712898672,0.079937391,0.0461703762,0.0416703187,0.0325560197,0.0376820974,0.1848743558,0.1848415732,0.0448377319,0.0,0.0,0.0383409001,0.1346507818,0.1569913179,0.1050974652,0.1131360605,2.64e-07,0.0,0.0,0.0,-0.0523528904,-0.0781151801,0.0040959991,0.0164055396,-0.0781079978,-0.0012839579
2064,06:10:50:45.573,61,4.0985e-06,0.0,0.0262291841,0.0,0.1794979274,0.2812409699,0.1218541041,4.0992e-06,0.0,0.0866796598,0.0,0.179286465,0.2813887298,0.1218333244,0.0251563806,0.0170217212,0.0,0.0404383279,0.0440792665,0.0425516441,0.0435025804,0.0,0.0148219597,0.2377299517,0.2971645892,0.0,0.0,0.0551975742,0.0569011904,0.0535268448,0.0497829802,0.0572346114,0.0285088662,0.2164323032,0.1339648962,0.0712361634,0.0798877999,0.0460185558,0.0415456034,0.0325127393,0.0376281179,0.1850763857,0.185043931,0.0447601788,0.0,0.0,0.0382588618,0.1344152242,0.1568862945,0.1047214046,0.1127499938,2.616e-07,0.0,0.0,0.0,-0.0527875163,-0.0783378184,0.0041417903,0.0159733761,-0.0783307478,-0.0012537178
