FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
0.001333675639,0.1431406066,0.0114048593066666,0.0,0.0,0.0136937340166666,0.1183072238766666,0.0014131831486666,0.14275498804,0.10934340722,0.0,0.0,0.01369570824,0.1185346177466666,0.0032313936,0.00875774048,0.0,0.0060046668733333,0.0056107655766666,0.0036366372633333,0.0267426649533333,0.0109692105266666,0.0,0.03822672571,0.0294696131733333,0.0,0.0,0.0177558366399999,0.0177587107766666,0.0178472364233333,0.01868761279,0.01130987529,0.00771895146,0.10533940887,0.08426903883,0.0426375707033333,0.0411172676066666,0.0054661548233333,0.0054812261633333,0.00958780476,0.0093351794766666,0.0,0.0,0.01830130161,0.0219079377833333,0.0221661285833333,0.0140167905466666,0.0126402866166666,0.0144638425866666,0.0438219932633333,0.0426032667433333,5.952333333333333e-09,-0.0433048716966666,0.1458953176733333,-0.0390102862933333,-0.0665413716366666,0.0874019816633333,-0.00580938302,0.0069387053233333,0.08744694123,0.0006249347966666
0.000853685104,0.1417143545599999,0.01253746188,0.0,0.0,0.01363575764,0.11677549152,0.00086771648,0.1413360721999999,0.10818521412,0.0,0.0,0.01363776108,0.1170091584,0.00324333172,0.0087834537599999,0.0,0.0060042640399999,0.0056074863599999,0.00364429048,0.02677616332,0.01100130412,0.0,0.0380852874,0.0292635827599999,0.0,0.0,0.0178044824,0.01780878952,0.01787257804,0.0187093370399999,0.0113408762799999,0.00772456184,0.10576487832,0.084621622,0.04277366528,0.04125381088,0.0054704943999999,0.00548519672,0.00960410104,0.0093519405999999,0.0,0.0,0.0183334936,0.02180363004,0.02207260988,0.01403312424,0.01266549148,0.01447927236,0.0438020185199999,0.04262720768,5.956e-09,-0.0427341328,0.14566706616,-0.0389472588,-0.06583925664,0.0865308637599999,-0.0057166112,0.00763084812,0.0865758283999999,0.0006525054
0.0005921628906666,0.14124538362,0.0132098153366666,0.0,0.0,0.0136060625233333,0.1152239898833333,0.0005875300896666,0.14087100784,0.1075172264033333,0.0,0.0,0.0136080792333333,0.1154641945333333,0.0032505671866666,0.0088024621666666,0.0,0.00600248403,0.0056015154466666,0.0036463823033333,0.0267883263799999,0.0110301975866666,0.0,0.0379593127466666,0.02906063511,0.0,0.0,0.01785888948,0.0178656535633333,0.0178825582933333,0.01871214819,0.01136099338,0.0077337279266666,0.10608345562,0.0848848066366666,0.0428684181833333,0.0413581120966666,0.0054720527866666,0.0054870532833333,0.0096063701566666,0.00935658925,0.0,0.0,0.0183539391466666,0.02171038756,0.02198864963,0.0140427522299999,0.01267564115,0.0144788512666666,0.0437635083966666,0.0426196578766666,5.848e-09,-0.0416587929366666,0.1457881870566666,-0.0388699175,-0.06543350717,0.0862446205333333,-0.00567217051,0.0080409843433333,0.0862897025233333,0.00067621473
0.000446859206,0.1408445117733333,0.0140830819266666,0.0,0.0,0.0136069350066666,0.11383073702,0.000431828948,0.1404756973866666,0.10664245552,0.0,0.0,0.0136089723066666,0.1140734633133333,0.00326146644,0.0088444505866666,0.0,0.0060028980266666,0.0055961187266666,0.0036500884466666,0.02683274096,0.0110008219933333,0.0,0.0376005523333333,0.02876274918,0.0,0.0,0.0179200686333333,0.0179292219133333,0.0178950979866666,0.0187165604,0.0113924646533333,0.0077424456999999,0.1065575743733333,0.0852833586333333,0.0430247965466666,0.0415179393533333,0.0054738927933333,0.0054891926666666,0.0096149664066666,0.0093693984133333,0.0,0.0,0.01837657944,0.0215876195733333,0.0218716395,0.0140606307533333,0.0126813343933333,0.0144758874866666,0.0437370230933333,0.0426225566266666,5.239333333333334e-09,-0.0410536666666666,0.1456000599466666,-0.0383998387666666,-0.0649017578133333,0.0860008257333333,-0.00561872036,0.00857327318,0.0860457619533333,0.0007117638533333
0.00036059475,0.1401356224499999,0.0152761706,0.0,0.0,0.01360806775,0.1130156603499999,0.000339509395,0.1397750173999999,0.1054151522,0.0,0.0,0.0136101148,0.11325789895,0.0032625072,0.00887747385,0.0,0.0059993090499999,0.0055930767999999,0.00364776465,0.0268204622,0.01099643155,0.0,0.0371717184499999,0.0283932200499999,0.0,0.0,0.01789411485,0.0179040411999999,0.01789318845,0.01871073005,0.0113919917499999,0.00773509125,0.1066335562,0.08536242245,0.0430004915499999,0.04150239585,0.00546914655,0.00548368125,0.00960527955,0.0093631742999999,0.0,0.0,0.0183959078999999,0.02178750555,0.0220755595999999,0.01403676575,0.01267484315,0.01446247425,0.04367017045,0.04258511195,5.315e-09,-0.0408263929,0.1446778052,-0.0381455264,-0.06415653375,0.0855680791,-0.00553412415,0.00930027395,0.08561303365,0.00076298585
0.0003082916106666,0.13951588692,0.0165124945466666,0.0,0.0,0.01363211252,0.11218196108,0.0002840160253333,0.13916356576,0.10415717532,0.0,0.0,0.0136341749333333,0.1124518373866666,0.0032655620266666,0.00890578028,0.0,0.0059973000266666,0.0055888164933333,0.0036439632666666,0.0267968598666666,0.01098641972,0.0,0.0369406906533333,0.0281654830533333,0.0,0.0,0.0178970436933333,0.0179104310533333,0.0178894994,0.0187044992266666,0.0113911847866666,0.0077338302533333,0.1067548060666666,0.08546546404,0.0429860885866666,0.0414956304533333,0.0054656109333333,0.0054791088133333,0.0095909187733333,0.0093536589466666,0.0,0.0,0.0184006047333333,0.02192481112,0.0222182506933333,0.0140163462533333,0.0126684156,0.0144448552533333,0.04360282084,0.0425449341866666,4.514666666666667e-09,-0.0402944930666666,0.1444416590933333,-0.0380130702533333,-0.0633923999466666,0.08519032724,-0.0054507455066666,0.0100534978666666,0.0852352997733333,0.0008176343466666
0.000275471586,0.1390399534933333,0.0173876928633333,0.0,0.0,0.0136554724399999,0.1116950591966666,0.0002497001336666,0.1386937991633333,0.10328067215,0.0,0.0,0.0136575395666666,0.1119688618699999,0.0032698494033333,0.0089061660466666,0.0,0.00599575763,0.0055849330499999,0.0036382916166666,0.0267883477166666,0.0109745571166666,0.0,0.0366368258133333,0.0278324925033333,0.0,0.0,0.0178971444733333,0.0179109742333333,0.0178868776866666,0.0186998883266666,0.0113895107166666,0.0077275137,0.1069301876433333,0.0856256123166666,0.042968504,0.0414818630533333,0.00546106418,0.00547240351,0.0095773533033333,0.0093433588466666,0.0,0.0,0.0183933262,0.0220349997366666,0.02233381202,0.0139896909633333,0.0126584989733333,0.0144204553933333,0.04351508422,0.0424763347966666,3.4546666666666663e-09,-0.0398912279833333,0.1438358699366667,-0.03755273346,-0.06286014589,0.0849001102766666,-0.0053905115966666,0.0105866909133333,0.08494498503,0.0008565710933333
0.000253705416,0.13897364072,0.01818711766,0.0,0.0,0.0136723065999999,0.1113796631399999,0.000227439636,0.1386313358999999,0.10248082128,0.0,0.0,0.01367437878,0.11165590548,0.00327060954,0.00887380382,0.0,0.00599343446,0.00558240424,0.00363255228,0.02677977756,0.0109523305799999,0.0,0.0364808758999999,0.0276028803799999,0.0,0.0,0.0178871676799999,0.0179040869599999,0.01787486766,0.0186891545,0.0113846556399999,0.00772014904,0.10705457832,0.08573055936,0.04293461168,0.04145497784,0.005457079,0.00546699598,0.00956681288,0.0093356237199999,0.0,0.0,0.0183746828,0.02209964506,0.0224017031599999,0.0139684261999999,0.01264545998,0.014394541,0.04345464844,0.04243127042,3.064e-09,-0.0395602172,0.14322717616,-0.03743403644,-0.0623727403399999,0.0848595928,-0.0053552031,0.0110738884399999,0.0849046117,0.0008890307999999
0.0002381384973333,0.1390030904066666,0.0187315453933333,0.0,0.0,0.01367603363,0.1112121353033333,0.000211971791,0.1386634340999999,0.1019372065499999,0.0,0.0,0.0136780937866666,0.1114902522099999,0.00326873743,0.0088392196066666,0.0,0.00598694906,0.0055767073533333,0.0036287325733333,0.0268277738833333,0.0108987278399999,0.0,0.0362181786133333,0.0273131598999999,0.0,0.0,0.01787532728,0.0178923977033333,0.0178593825566666,0.0186774595599999,0.01137365555,0.0077040203033333,0.10731228441,0.0859428895866666,0.0429254007833333,0.0414517612633333,0.0054491559899999,0.0054587429266666,0.0095598520233333,0.0093328088766666,0.0,0.0,0.01835984237,0.0221748406733333,0.0224816486866666,0.01395745905,0.0126266593966666,0.01436286986,0.0433734416399999,0.0423643200166666,2.3936666666666668e-09,-0.0391426632633333,0.14262278285,-0.0370230808066666,-0.0620413136866666,0.0848780038966666,-0.0053331895166666,0.01140559692,0.0849230484,0.00091250512
0.0002260077333333,0.1382159240666666,0.0192702522666666,0.0,0.0,0.0137015962666666,0.1113918992,0.0002002918933333,0.13788061,0.1013836872,0.0,0.0,0.0137036564666666,0.1116695212,0.0032757677333333,0.0087901556,0.0,0.0059883614666666,0.0055766298,0.0036330387333333,0.0269244207333333,0.0108016465333333,0.0,0.0356674693333333,0.0267808522,0.0,0.0,0.0178587460666666,0.0178786268,0.0178642594,0.0186875139333333,0.0113880428666666,0.0076946265333333,0.1077505011333333,0.0863262806,0.0430254933333333,0.0415543243333333,0.0054412969333333,0.0054518538,0.0095606998666666,0.0093379203333333,0.0,0.0,0.0183548952,0.022137341,0.0224470182666666,0.0139717601999999,0.0126248136,0.0143510534,0.0433186316666666,0.0423260272666666,1.633333333333333e-09,-0.0390612143333333,0.1412105812666666,-0.0361996318666666,-0.0617065336666666,0.08439737,-0.0052793146666666,0.0117342408666666,0.0844424234,0.0009303676666666
0.000215762067,0.1381021961199999,0.01958621896,0.0,0.0,0.0137281840999999,0.1117465651299999,0.000190705917,0.13776855445,0.10107843348,0.0,0.0,0.0137302427799999,0.11202447283,0.0032813533,0.0087743741899999,0.0,0.00599091348,0.0055805173899999,0.0036424900699999,0.02706796973,0.01071648011,0.0,0.0351789040399999,0.0263500803699999,0.0,0.0,0.0178423955499999,0.01786222245,0.0178787365299999,0.0187022833499999,0.0114009479299999,0.0076799366199999,0.10823985717,0.08674840335,0.0431225016,0.04165398143,0.00543641924,0.00544721809,0.00957377914,0.00935316917,0.0,0.0,0.0183636329899999,0.02196547516,0.02228009838,0.0139845656699999,0.01264100258,0.01435988869,0.04328946735,0.042301807,1.342e-09,-0.03861118559,0.13991310692,-0.0352805565,-0.0615207916399999,0.0843283207299999,-0.00526278327,0.01192688201,0.0843733860699999,0.0009424112399999
0.0002065457886666,0.1375387246733333,0.0198018508533333,0.0,0.0,0.0137496058266666,0.1115676456533333,0.000182272768,0.1372066827666666,0.1008588561,0.0,0.0,0.0137516608733333,0.1118453498866666,0.0032781070133333,0.00876188646,0.0,0.0059937212533333,0.0055853059066666,0.0036468943666666,0.0271878742733333,0.01065955598,0.0,0.0347841938266666,0.0260109635533333,0.0,0.0,0.01780237328,0.0178249770333333,0.0178565117533333,0.01867777112,0.0113947234266666,0.00766459976,0.1084485039133333,0.0869325864999999,0.04311942798,0.0416601604066666,0.0054309918,0.0054410009266666,0.0095711961866666,0.0093528236533333,0.0,0.0,0.01836759172,0.0219170988466666,0.0222354779866666,0.0139676347199999,0.0126424792199999,0.0143529195866666,0.0432182880266666,0.0422353945733333,8.586666666666666e-10,-0.0380760437199999,0.1385017662133333,-0.0341458478333333,-0.0613883942066666,0.0839841507266666,-0.0052362068266666,0.01205885302,0.08402925604,0.0009435691799999
0.0001978993039999,0.1363169911799999,0.0200716642433333,0.0,0.0,0.0137876069333333,0.1116835731766666,0.0001744804739999,0.13598838691,0.1005523665166666,0.0,0.0,0.0137896597133333,0.11196052326,0.0032815167333333,0.0087766182433333,0.0,0.0060081570533333,0.0055979057033333,0.00365864208,0.0273235476233333,0.01059042187,0.0,0.03452511128,0.02586331552,0.0,0.0,0.0178026537266666,0.01782667738,0.0178527957733333,0.0186670334166666,0.0114089856666666,0.0076651326666666,0.108775728,0.08721200592,0.04318203699,0.0417380850833333,0.00543172095,0.0054406696433333,0.00957224469,0.00935892557,0.0,0.0,0.0183974638666666,0.0219933270066666,0.0223159378466666,0.01397028355,0.0126576332833333,0.0143616600133333,0.0431448621166666,0.04218006208,5.766666666666665e-10,-0.03766148067,0.13694720179,-0.0328838616733333,-0.0612051183833333,0.0832380468233333,-0.0051815298533333,0.0122242409466666,0.0832830118066666,0.0009416393399999
0.000189585128,0.13508725036,0.02053730896,0.0,0.0,0.01382945688,0.11188395676,0.0001670594599999,0.13476366644,0.1000531418,0.0,0.0,0.01383151164,0.11215997528,0.00328684416,0.00878299996,0.0,0.0060272246,0.0056154918,0.00367613648,0.02747547304,0.01053488508,0.0,0.03432759104,0.0257545143599999,0.0,0.0,0.01780912132,0.01783252888,0.01786206228,0.0186705542799999,0.01143662208,0.0076650274,0.1091817932,0.0875464559599999,0.04326392468,0.0418321428,0.0054359955199999,0.00544368672,0.00958731552,0.0093775408,0.0,0.0,0.01846770008,0.02222098852,0.02254809136,0.01397145928,0.0126864993599999,0.01438338548,0.04308375736,0.04213966784,3.88e-10,-0.0371142372,0.1351391383999999,-0.03153300164,-0.0609049038,0.08248713132,-0.0051121202,0.01250854692,0.08253208436,0.0009542824
0.0001814891083333,0.13402693625,0.0214113944166666,0.0,0.0,0.0138803253333333,0.1125460921666666,0.0001598746166666,0.133710173,0.0991479821666666,0.0,0.0,0.0138823738333333,0.1128215497499999,0.0032967124999999,0.0087916095,0.0,0.0060508252499999,0.0056364035,0.0036981366666666,0.0275998210833333,0.01050788075,0.0,0.0347962604999999,0.0260965429166666,0.0,0.0,0.0178763090833333,0.01790029025,0.0178871704166666,0.0186900975,0.0114788418333333,0.0076796358333333,0.1096586685833333,0.0879226283333333,0.0433907769166666,0.0419694508333333,0.0054491266666666,0.0054555006666666,0.0096164172499999,0.0094078178333333,0.0,0.0,0.0185593194999999,0.0223630706666666,0.0226976074999999,0.0139849478333333,0.012746396,0.0144372919166666,0.0430999655833333,0.042168774,2.833333333333333e-10,-0.0365399740833333,0.1332936980833333,-0.0303704029166666,-0.0603567838333333,0.0818398486666666,-0.0050310603333333,0.0130415502499999,0.0818848461666666,0.0009863638333333
0.000173563576,0.1313635333666666,0.02301511912,0.0,0.0,0.0139668002066666,0.1132156962533333,0.0001528647206666,0.1310614120866666,0.0974804112933333,0.0,0.0,0.01396886064,0.1134924695133333,0.00330974948,0.008823346,0.0,0.0060758557533333,0.0056605861333333,0.0037261756333333,0.0277415354599999,0.0105038842599999,0.0,0.0350987571866666,0.0263299317733333,0.0,0.0,0.0179231780733333,0.0179460501866666,0.0179210576599999,0.0187191761933333,0.0115205496533333,0.0076913706733333,0.1101331426333333,0.0883009615066666,0.04351879938,0.042103378,0.0054626724666666,0.0054667216333333,0.00964406106,0.0094343911533333,0.0,0.0,0.0186488687133333,0.0225321482066666,0.0228787092133333,0.01400855078,0.0128251947066666,0.01450939778,0.0431208002799999,0.0422049891733333,2.1266666666666663e-10,-0.0353885431266666,0.1314501780666666,-0.0284336100133333,-0.0593495732533333,0.0802136475733333,-0.00485009026,0.0140195625933333,0.0802585667866666,0.0010450386266666
0.000165795761,0.12928555896,0.02551310721,0.0,0.0,0.0140965702,0.11412710893,0.000146007552,0.12900207593,0.09495034054,0.0,0.0,0.01409864947,0.1144041549,0.00333678578,0.00881294437,0.0,0.00610674865,0.005686488,0.00375427926,0.02793366639,0.01042663489,0.0,0.03538491855,0.02655039822,0.0,0.0,0.01803350322,0.01805857772,0.01800029138,0.0188037324799999,0.01159885378,0.00770709614,0.11335821846,0.09008700294,0.04373327731,0.04231901293,0.00548493894,0.00548739065,0.0096987977,0.00948821659,0.0,0.0,0.01880129117,0.02255228245,0.02291291723,0.01402317216,0.0129382125799999,0.0146136839599999,0.04319305823,0.04229438632,2.26e-10,-0.0336666057599999,0.12877042138,-0.02615224867,-0.05781528515,0.07894576753,-0.00464890973,0.01554178496,0.07899060975,0.00115197337
0.0001581901733333,0.1251468482666666,0.0294817607733333,0.0,0.0,0.0142504867466666,0.1149957474266666,0.0001393009973333,0.1248937190933333,0.09090168252,0.0,0.0,0.01425259104,0.1152718212266666,0.0033689800399999,0.0088406070266666,0.0,0.00614247944,0.0057186555466666,0.0037841535466666,0.0281098282133333,0.01036831196,0.0,0.0353168186933333,0.0264843209066666,0.0,0.0,0.01808091144,0.0181084708133333,0.0180841173066666,0.0188872995066666,0.0116780172,0.0077169405599999,0.1145893269599999,0.09095430796,0.0438877207066666,0.0424869513333333,0.0055048303199999,0.00550371756,0.00974987672,0.00953666856,0.0,0.0,0.0189615513866666,0.02261241272,0.0229896517333333,0.01401225504,0.0130644174533333,0.01472620236,0.0432287813333333,0.04235268636,2.3066666666666667e-10,-0.03125683652,0.12618182664,-0.0236577194666666,-0.0553615458266666,0.0764199997199999,-0.0043052108266666,0.01796131244,0.0764646770133333,0.00130711224
0.0001507585633333,0.12134076603,0.0343227807766666,0.0,0.0,0.0143939403666666,0.1158678069133333,0.0001327518833333,0.1211207053633333,0.0859542940633333,0.0,0.0,0.01439606127,0.11614226298,0.0033890797133333,0.0088794741833333,0.0,0.0061790138633333,0.0057583302166666,0.0038142456166666,0.02824284533,0.0103264037133333,0.0,0.0353522608133333,0.02653136018,0.0,0.0,0.0180587620266666,0.0180892619666666,0.01813858089,0.0189414176233333,0.0117258311633333,0.00772290327,0.1149428829599999,0.0912164277633333,0.0438792593799999,0.0424975728033333,0.0055226086533333,0.0055166256266666,0.00977766636,0.0095622553666666,0.0,0.0,0.0191208536333333,0.02283227148,0.02322591803,0.0139753483866666,0.0131875037833333,0.0148343371999999,0.0432323930133333,0.04238430205,2.2566666666666664e-10,-0.0288471643933333,0.1242570501499999,-0.0206197923999999,-0.0523582064533333,0.0740982532166666,-0.0039433621199999,0.0209127831633333,0.0741429444166666,0.0014943614166666
0.00014351501,0.1174039934,0.0383370195,0.0,0.0,0.0145533445,0.1162445561,0.00012637081,0.1172112241,0.0818566897,0.0,0.0,0.0145554782,0.1165181976,0.003407997,0.0089163579,0.0,0.0062222095,0.0058034311,0.003859944,0.028451807,0.0103013113,0.0,0.0356299994,0.0267808013,0.0,0.0,0.0180649245999999,0.0181017334,0.0181794079,0.0189828888,0.0117707287,0.007739858,0.1151932455,0.0914175558,0.0439397546,0.042575532,0.0055421404,0.0055320346,0.0098059494,0.0095881419,0.0,0.0,0.0192873743,0.0229804648,0.0233942112,0.013973389,0.0133182174,0.0149482396,0.0432273825,0.0424187993,2.1e-10,-0.0260637574,0.1219325897999999,-0.0177359155,-0.0498715015,0.0716966249,-0.0036298763,0.0233616674,0.0717410933,0.0016286031
0.0001364730506666,0.1141243882566666,0.0442016804433333,0.0,0.0,0.0146979055866666,0.11647995342,0.0001201686006666,0.11396630767,0.0758710164133333,0.0,0.0,0.0147000437333333,0.1167535328966666,0.0034332067533333,0.00900410476,0.0,0.0062703832066666,0.00585094082,0.0039103848533333,0.0286453446933333,0.0102577166833333,0.0,0.03572191738,0.02692553593,0.0,0.0,0.0180747467333333,0.0181198288633333,0.01823112686,0.0190296292666666,0.0118340427866666,0.0077618300766666,0.1154339484933333,0.09163689258,0.04406176467,0.04271282646,0.0055645864766666,0.0055485417,0.0098396539766666,0.0096194823166666,0.0,0.0,0.01945012693,0.0231453603266666,0.0235851951133333,0.01398890221,0.0134429491833333,0.0150504835833333,0.0432235432233333,0.0424665533133333,1.0333333333333334e-10,-0.02346844947,0.1197675021566666,-0.0151647541466666,-0.0462316736266666,0.0696984834133333,-0.0032672765,0.0269381802933333,0.0697428313233333,0.0018401585233333
0.000129644572,0.1113499896666666,0.0495088754533333,0.0,0.0,0.01487160692,0.1165149778666666,0.000114155168,0.1112209716666666,0.0705474421599999,0.0,0.0,0.0148737571866666,0.11678765768,0.0034615697733333,0.0090442025466666,0.0,0.0063155921066666,0.0058952898133333,0.0039600532666666,0.0288389865466666,0.0101909416533333,0.0,0.0354240084,0.02669818112,0.0,0.0,0.0180561249466666,0.0181098287866666,0.0182909994,0.0190875934933333,0.0118971118666666,0.0077763678133333,0.1156289420133333,0.09185410412,0.04418630876,0.0428477986799999,0.0055833968399999,0.00556231896,0.00987119344,0.00965059724,0.0,0.0,0.0196336238133333,0.02313536724,0.02359966024,0.01399831016,0.0135731625066666,0.0151559629866666,0.0431892660666666,0.0424935941466666,1.8533333333333331e-10,-0.0205774319066666,0.1174468877866666,-0.0120978387333333,-0.0429929870666666,0.0680089469733333,-0.0029633039466666,0.0301754279466666,0.0680532436133333,0.00202020416
0.000123039253,0.10873538685,0.0534750807,0.0,0.0,0.0150715177699999,0.11713567647,0.000108338413,0.10862729689,0.06660505078,0.0,0.0,0.01507368149,0.1174116981199999,0.00349907586,0.00911246431,0.0,0.00636525904,0.00594330883,0.00401422064,0.02909637033,0.01008906743,0.0,0.03487289077,0.02629479878,0.0,0.0,0.01804091697,0.01810163325,0.01836835819,0.01916256866,0.01197646308,0.00779317664,0.11596585659,0.0922070896599999,0.0443877197,0.0430562029,0.0056060587799999,0.0055791954099999,0.00991043793,0.00968957718,0.0,0.0,0.01983028041,0.02305592175,0.02354630252,0.01403517877,0.0137151957699999,0.0152743156999999,0.0431585164,0.04253185384,1.88e-10,-0.0170540471,0.11506806554,-0.00944097338,-0.04059495053,0.06641591391,-0.00273106837,0.03259586013,0.06646019457,0.00213711485
0.0001166639386666,0.1058834555733333,0.05759473692,0.0,0.0,0.0152917784333333,0.1174553888733333,0.0001027246186666,0.1057963104933333,0.06250191666,0.0,0.0,0.0152939445066666,0.1177343332466666,0.0035290208,0.0091631039866666,0.0,0.00641772086,0.00599628136,0.0040597211,0.02925337052,0.0100376988333333,0.0,0.03499810672,0.0264453223133333,0.0,0.0,0.0180372059333333,0.0181062526799999,0.0184105786666666,0.0192020154133333,0.01202610914,0.0078201839933333,0.1158284114266666,0.0921374013333333,0.0444130970133333,0.0430978678266666,0.00563746946,0.0056037522933333,0.0099311445066666,0.0097088263866666,0.0,0.0,0.0199790827866666,0.0228060481,0.0233191846066666,0.01403192396,0.0138652648666666,0.01539430766,0.04313794026,0.0425696980133333,1.9066666666666668e-10,-0.0139257065866666,0.1127946464066666,-0.00675396988,-0.0380987422666666,0.0646781918133333,-0.0024936007466666,0.03511054818,0.0647224368933333,0.0022482813266666
0.0001105239966666,0.10405526915,0.0600496260833333,0.0,0.0,0.0155126256166666,0.1177629473333333,9.731814666666666e-05,0.1039800478166666,0.0600883055666666,0.0,0.0,0.0155147859666666,0.1180443806666666,0.0035482252499999,0.0092040022833333,0.0,0.0064560204999999,0.0060396027333333,0.0040898706333333,0.0293399176,0.0099942414666666,0.0,0.0355669982333333,0.0271383873333333,0.0,0.0,0.018022332,0.0180995562166666,0.0184122253666666,0.0192001811333333,0.01203717815,0.0078418220833333,0.1153783707333333,0.0918054546833333,0.04430224555,0.0430104144,0.0056663417999999,0.0056248370999999,0.0099297681499999,0.0097085221666666,0.0,0.0,0.0200661983499999,0.0225036159,0.0230357719166666,0.0140049924333333,0.0139891438999999,0.01549224685,0.0430660403833333,0.0425742332499999,3.05e-10,-0.0110559628666666,0.11018289695,-0.0044968735833333,-0.0366303180666666,0.0635642800166666,-0.0023539799666666,0.0366094316833333,0.063608535,0.0023080782166666
0.00010462184,0.10212401484,0.0635028401599999,0.0,0.0,0.01572148324,0.11976776356,9.212108e-05,0.10206525824,0.0566972564799999,0.0,0.0,0.01572362452,0.1200527936799999,0.0035583338,0.00925241296,0.0,0.00649054132,0.0060824980399999,0.00410243536,0.0293009627199999,0.00988928256,0.0,0.03575582584,0.0275465902,0.0,0.0,0.01793426392,0.01802282384,0.018381937,0.01916710104,0.01201078544,0.00785696648,0.1108259216,0.08947771476,0.04397263704,0.04270871208,0.00569040916,0.00564014208,0.00989059952,0.0096761271599999,0.0,0.0,0.0201485543199999,0.0224731642,0.02303341136,0.01393050224,0.01408452276,0.01556820032,0.04288939048,0.04248737572,3.68e-10,-0.0080757614799999,0.10763400512,-0.00312263608,-0.03456598424,0.06238863464,-0.00217591916,0.03871715848,0.06243281976,0.0024025502
9.8958665e-05,0.1002878238666666,0.0666525177466666,0.0,0.0,0.01592322326,0.1212785623233333,8.7134575e-05,0.1002433102733333,0.05358311603,0.0,0.0,0.0159253418133333,0.12156266189,0.0035707362766666,0.0092786263866666,0.0,0.00651604112,0.0061151616966666,0.0041093850233333,0.02924775402,0.00976799489,0.0,0.03560094294,0.0276378662766666,0.0,0.0,0.01784471795,0.0179391466566666,0.018351798,0.0191302063633333,0.01198883409,0.0078666227966666,0.10921940263,0.0884863714633333,0.0436710956433333,0.0424368591,0.00571151012,0.0056514875666666,0.0098522799866666,0.00964702543,0.0,0.0,0.02021596854,0.0223093683733333,0.0228905663866666,0.0138523803633333,0.0141748893566666,0.0156362060833333,0.0427136827933333,0.0424042420933333,5.096666666666667e-10,-0.0053796116666666,0.1050889236233333,-0.00235438591,-0.0326699321866666,0.0612707705533333,-0.00201618888,0.0406399967266666,0.06131500942,0.0024817859433333
9.353376333333334e-05,0.0989400443933333,0.0692347167266666,0.0,0.0,0.0160962635266666,0.1224790664333333,8.235796333333335e-05,0.0989069765133333,0.0510252920066666,0.0,0.0,0.0160983562333333,0.12275751314,0.00357364892,0.0093063639666666,0.0,0.0065324896666666,0.0061432169866666,0.0041130461266666,0.0292059563533333,0.0095910833599999,0.0,0.0345971592466666,0.02736459794,0.0,0.0,0.0176923863666666,0.01779637556,0.0183022387866666,0.0190780564666666,0.0119440007666666,0.0078627013199999,0.1076441997666666,0.0875820807666666,0.0433242854933333,0.0421173649933333,0.0057215327666666,0.0056534063133333,0.0097971217866666,0.0096035267466666,0.0,0.0,0.0202892349,0.0223471705466666,0.0229526587133333,0.0137764650133333,0.0142332429333333,0.0156769060466666,0.0425091627466666,0.0422998916133333,5.913333333333334e-10,-0.0024115039399999,0.1025515089,-0.0022647956266666,-0.0311121589466666,0.0604507539599999,-0.0018915036733333,0.0422163285333333,0.06049498566,0.0025473135
